Subtopic,Question number ,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty Level
উন্নতি কোণ এবং অবনতি কোণ,248,"একটি টাওয়ারের শীর্ষ ও পাদদেশ থেকে একটি বস্তুর উন্নতি ও অবনতি কোণ যথাক্রমে 60° ও 45°। টাওয়ারের উচ্চতা 90 মিটার হলে, বস্তুর উচ্চতা কত?",30(3 - √3) মিটার,45(√3 - 1) মিটার,60(2 - √3) মিটার,15(3√3 - 2) মিটার,A,ত্রিকোণমিতিক সমাধান করে বস্তুর উচ্চতা = 30(3 - √3) মিটার পাওয়া যায়।,7
উন্নতি কোণ এবং অবনতি কোণ,249,"একটি নদীর এক পাড় থেকে অপর পাড়ের একটি গাছের উন্নতি কোণ arctan(2)। নদীর প্রস্থ 50 মিটার হলে, গাছের উচ্চতা কত?",25√5 মিটার,75 মিটার,50√2 মিটার,100 মিটার,D,tanθ = 2 = উচ্চতা/50 ⇒ উচ্চতা = 100 মিটার।,6
উন্নতি কোণ এবং অবনতি কোণ,250,"একটি সূর্যোদয়ের সময় একটি খুঁটির ছায়া 7.5 মিটার লম্বা হয়। খুঁটির উচ্চতা 7.5/√3 মিটার হলে, সূর্যের উন্নতি কোণ কত?",90°,45°,60°,30°,D,tanθ = (7.5/√3)/7.5 = 1/√3 ⇒ θ = 30°।,5
উন্নতি কোণ এবং অবনতি কোণ,251,"একটি টাওয়ারের শীর্ষ থেকে 200 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ 30°। যদি টাওয়ারের উচ্চতা 150 মিটার হয়, তবে পর্যবেক্ষকের চোখের উচ্চতা কত?",200 - 50√3 মিটার,100 মিটার,150/√3 মিটার,50 মিটার,D,সমাধান: 150 - 200tan30° = 50 মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,252,"দুটি টাওয়ারের উচ্চতা যথাক্রমে 80 মিটার ও 120 মিটার। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণগুলি পরস্পর সম্পূরক হলে, বিন্দুটি থেকে ছোট টাওয়ারের দূরত্ব কত?",120 মিটার,60√3 মিটার,80√2 মিটার,40√6 মিটার,D,সমাধান: cotθ + cot(90°-θ) = দূরত্ব/80 - দূরত্ব/120 ⇒ দূরত্ব = 40√6 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,253,"একটি পাহাড়ের শীর্ষ থেকে দুটি নৌকার অবনতি কোণ 45° ও 30°। যদি নৌকাদ্বয়ের মধ্যে দূরত্ব 500(√3 - 1) মিটার হয়, তবে পাহাড়ের উচ্চতা কত?",750/√3 মিটার,500√3 মিটার,250(√3 + 1) মিটার,500 মিটার,D,সমাধান: h(1 - 1/√3) = 500(√3 - 1) ⇒ h = 500 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,254,"একটি উল্লম্ব স্তম্ভের শীর্ষ ও পাদদেশ থেকে একটি বস্তুর উন্নতি ও অবনতি কোণ যথাক্রমে 60° ও 45°। স্তম্ভের উচ্চতা 30√3 মিটার হলে, বস্তুর উচ্চতা কত?",15(3√3 - 1) মিটার,45 মিটার,60(2 - √3) মিটার,30(3 - √3) মিটার,D,সমাধান: 30√3/(√3 + 1) = 30(3 - √3)/2 ≈ 30(3 - √3) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,255,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ 45° ও 60°। বেলুনের উচ্চতা 300√3 মিটার হলে, স্থান দুটির মধ্যে দূরত্ব কত?",600(√3 - 1) মিটার,400√3 মিটার,300(3 - √3) মিটার,100 মিটার,A,সমাধান: 300√3(1 - 1/√3) = 600(√3 - 1) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,256,"একটি টাওয়ারের শীর্ষ থেকে একটি নদীর দুটি বিন্দুর অবনতি কোণ 30° ও 45°। টাওয়ারের উচ্চতা 150 মিটার হলে, বিন্দু দুটির মধ্যে দূরত্ব কত?",150(√3 - 1) মিটার,300 মিটার,450/√3 মিটার,225(2 - √2) মিটার,A,সমাধান: 150(√3 - 1) মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,257,"দুটি উল্লম্ব স্তম্ভের উচ্চতা অনুপাত 3:1। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ সমান হলে, বিন্দুটি থেকে স্তম্ভদ্বয়ের দূরত্বের অনুপাত কত?",√3:1,3:1,9:1,1:3,B,সমাধান: দূরত্বের অনুপাত = উচ্চতার অনুপাত = 3:1।,8
উন্নতি কোণ এবং অবনতি কোণ,258,"একটি প্লেন থেকে দুটি টাওয়ারের শীর্ষের অবনতি কোণ 30° ও 45°। টাওয়ারের উচ্চতা যথাক্রমে 100 মিটার ও 200 মিটার হলে, প্লেনের উচ্চতা কত?",100(3 + √3) মিটার,200√2 মিটার,150(√3 + 1) মিটার,300 মিটার,A,সমাধান: সমীকরণ সমাধান করে 100(3 + √3) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,259,একটি টাওয়ারের শীর্ষ থেকে 100 মিটার ও 200 মিটার দূরে অবস্থিত দুটি বিন্দুর উন্নতি কোণ পরস্পর সম্পূরক। টাওয়ারের উচ্চতা কত?,100√2 মিটার,150 মিটার,200/√3 মিটার,250/√2 মিটার,A,সমাধান: h² = 100 × 200 ⇒ h = 100√2 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,260,"একটি পাহাড়ের ঢালে 30° কোণে একটি গাছ রয়েছে। গাছের উচ্চতা 50 মিটার হলে, পাহাড়ের পাদদেশ থেকে গাছের শীর্ষের উল্লম্ব উচ্চতা কত?",25√3 মিটার,50(1 + √3/2) মিটার,75 মিটার,100/√3 মিটার,C,সমাধান: 50 + 50sin30° = 50(1 + 1/2) = 75 মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,261,"দুটি টাওয়ার একই উচ্চতার। তাদের মধ্যবর্তী একটি বিন্দু থেকে একটির উন্নতি কোণ 60° এবং অন্যটির উন্নতি কোণ 30° হলে, টাওয়ার দুটির মধ্যে দূরত্ব কত (বিন্দু থেকে প্রথম টাওয়ারের দূরত্ব 100 মিটার ধরে)?",100√3 মিটার,200 মিটার,100(1 + √3) মিটার,150√2 মিটার,C,সমাধান: দূরত্ব = 100 + 100√3 = 100(1 + √3) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,262,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ α ও β। বেলুনের উচ্চতা h হলে, স্থান দুটির মধ্যে দূরত্ব কত?",h|cotα - cotβ|,h|tanα - tanβ|,h|sinα - sinβ|,h|cosα - cosβ|,A,সমাধান: দূরত্ব = h|cotα - cotβ|।,10
উন্নতি কোণ এবং অবনতি কোণ,263,"একটি টাওয়ারের শীর্ষ থেকে একটি নদীর দুটি বিন্দুর অবনতি কোণ 45° ও 60°। বিন্দু দুটির মধ্যে দূরত্ব 500 মিটার হলে, টাওয়ারের উচ্চতা কত?",250(√3 + 1) মিটার,500/(√3 - 1) মিটার,750/√3 মিটার,1000/(3 + √3) মিটার,B,সমাধান: h = 500/(√3 - 1) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,264,"একটি উল্লম্ব দণ্ডের ছায়ার দৈর্ঘ্য দণ্ডের উচ্চতার k গুণ হলে, সূর্যের উন্নতি কোণ θ এর মান কত?",arctan(1/k),arccot(k),arcsin(1/k),arccos(k),A,সমাধান: tanθ = 1/k ⇒ θ = arctan(1/k)।,8
উন্নতি কোণ এবং অবনতি কোণ,265,"একটি পাহাড়ের শীর্ষ থেকে দুটি গাড়ির অবনতি কোণ 30° ও 45°। পাহাড়ের উচ্চতা 300 মিটার হলে, গাড়ি দুটির উচ্চতার পার্থক্য কত?",300(1 - 1/√3) মিটার,200 মিটার,150√3 মিটার,250/√2 মিটার,A,সমাধান: 300(1 - 1/√3) মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,266,"একটি টাওয়ারের শীর্ষ থেকে 100√3 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ 30°। যদি টাওয়ারের উচ্চতা 150 মিটার হয়, তবে পর্যবেক্ষকের চোখের উচ্চতা কত?",50 মিটার,100 মিটার,150 - 50√3 মিটার,200/√3 মিটার,A,সমাধান: 150 - 100√3 × tan30° = 50 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,267,"দুটি টাওয়ারের উচ্চতা যথাক্রমে h ও 2h। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ পরস্পর সম্পূরক হলে, বিন্দুটি থেকে ছোট টাওয়ারের দূরত্ব কত?",h√2 মিটার,h√3 মিটার,h√6 মিটার,2h মিটার,A,সমাধান: দূরত্ব = h√2 মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,268,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ 30° ও 60°। স্থান দুটির মধ্যে দূরত্ব 1000 মিটার হলে, বেলুনের উচ্চতা কত?",500√3 মিটার,750 মিটার,1000/√3 মিটার,250(3 + √3) মিটার,A,সমাধান: h = 500√3 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,269,"একটি টাওয়ারের শীর্ষ ও পাদদেশ থেকে একটি বস্তুর উন্নতি ও অবনতি কোণ যথাক্রমে 45° ও 30°। টাওয়ারের উচ্চতা 90 মিটার হলে, বস্তুর উচ্চতা কত?",30(3 - √3) মিটার,45 মিটার,60(2 - √3) মিটার,15(3√3 - 1) মিটার,A,সমাধান: 90/(1 + √3) = 30(3 - √3) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,270,"একটি পাহাড়ের শীর্ষ থেকে দুটি নৌকার অবনতি কোণ cot⁻¹(√3) ও cot⁻¹(1)। পাহাড়ের উচ্চতা 300 মিটার হলে, নৌকাদ্বয়ের মধ্যে দূরত্ব কত?",150(3 + √3) মিটার,600/√3 মিটার,450 মিটার,300(√3 - 1) মিটার,D,সমাধান: 300(√3 - 1) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,271,"একটি টাওয়ারের শীর্ষ থেকে 200 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ tan⁻¹(0.5)। টাওয়ারের উচ্চতা 120 মিটার হলে, পর্যবেক্ষকের চোখের উচ্চতা কত?",80 মিটার,40 মিটার,60 মিটার,20 মিটার,D,সমাধান: 120 - 200 × 0.5 = 20 মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,272,"দুটি টাওয়ারের উচ্চতা অনুপাত 2:3। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ সমান হলে, বিন্দুটি থেকে টাওয়ার দুটির দূরত্বের অনুপাত কত?",3:2,4:9,√2:√3,2:3,D,সমাধান: দূরত্বের অনুপাত = উচ্চতার অনুপাত = 2:3।,8
উন্নতি কোণ এবং অবনতি কোণ,273,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ tan⁻¹(1/2) ও tan⁻¹(1/3)। বেলুনের উচ্চতা 600 মিটার হলে, স্থান দুটির মধ্যে দূরত্ব কত?",1500 মিটার,900 মিটার,1200 মিটার,600 মিটার,D,সমাধান: 600(2 - 3) = 600 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,274,"একটি টাওয়ারের শীর্ষ থেকে একটি নদীর দুটি বিন্দুর অবনতি কোণ 45° ও arctan(2)। টাওয়ারের উচ্চতা 200 মিটার হলে, বিন্দু দুটির মধ্যে দূরত্ব কত?",250(√5 - 1) মিটার,200(2 - √2) মিটার,400/√3 মিটার,100 মিটার,D,প্রথম দূরত্ব 100 ও দ্বিতীয় 200 হলে পার্থক্য = 100 মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,275,"একটি উল্লম্ব দণ্ডের ছায়ার দৈর্ঘ্য দণ্ডের উচ্চতার π গুণ হলে, সূর্যের উন্নতি কোণ θ এর মান কত?",arccot(π),arcsin(1/π),arccos(1/π),arctan(1/π),D,সমাধান: tanθ = 1/π ⇒ θ = arctan(1/π)।,8
উন্নতি কোণ এবং অবনতি কোণ,276,"একটি পাহাড়ের শীর্ষ থেকে দুটি গাড়ির অবনতি কোণ 45° ও arctan(√3)। পাহাড়ের উচ্চতা 450 মিটার হলে, গাড়ি দুটির উচ্চতার পার্থক্য কত?",350/√2 মিটার,300 মিটার,225√3 মিটার,450(1 - 1/√3) মিটার,D,সমাধান: 450(1 - 1/√3) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,277,"একটি টাওয়ারের শীর্ষ থেকে 150 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ arcsin(1/2)। টাওয়ারের উচ্চতা 120 মিটার হলে, পর্যবেক্ষকের চোখের উচ্চতা কত?",90 মিটার,60 মিটার,75 মিটার,45 মিটার,D,সমাধান: 120 - 150 × tan30° = 45 মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,278,"দুটি টাওয়ারের উচ্চতা যথাক্রমে 50 মিটার ও 150 মিটার। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ পরস্পর সম্পূরক হলে, বিন্দুটি থেকে ছোট টাওয়ারের দূরত্ব কত?",50√3 মিটার,75√2 মিটার,100 মিটার,150/√3 মিটার,A,সমাধান: দূরত্ব = 50√3 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,279,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ arccos(1/√2) ও arccos(1/2)। বেলুনের উচ্চতা 300√2 মিটার হলে, স্থান দুটির মধ্যে দূরত্ব কত?",800(√3 - 1) মিটার,300(3 - √2) মিটার,600(√3 - 1) মিটার,500(√6 - √2) মিটার,C,সমাধান: 300√2(√3 - 1) ≈ 600(√3 - 1) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,280,"একটি টাওয়ারের শীর্ষ ও পাদদেশ থেকে একটি বস্তুর উন্নতি ও অবনতি কোণ যথাক্রমে arctan(2) ও 45°। টাওয়ারের উচ্চতা 90 মিটার হলে, বস্তুর উচ্চতা কত?",35(3 - √5) মিটার,60(2 - √3) মিটার,30(3 - √5) মিটার,15(3√5 - 2) মিটার,C,সমাধান: 90(2 - √5)/(√5 - 1) ≈ 30(3 - √5) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,281,"একটি পাহাড়ের শীর্ষ থেকে দুটি নৌকার অবনতি কোণ arcsin(1/2) ও arctan(1)। পাহাড়ের উচ্চতা 300 মিটার হলে, নৌকাদ্বয়ের মধ্যে দূরত্ব কত?",350(√3 - 1) মিটার,450 মিটার,300(√3 - 1) মিটার,150(3 + √3) মিটার,C,সমাধান: 300(√3 - 1) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,282,"একটি টাওয়ারের শীর্ষ থেকে 250 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ arctan(0.75)। টাওয়ারের উচ্চতা 200 মিটার হলে, পর্যবেক্ষকের চোখের উচ্চতা কত?",8.5 মিটার,37.5 মিটার,12.5 মিটার,50 মিটার,C,সমাধান: 200 - 250 × 0.75 = 12.5 মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,283,"দুটি টাওয়ারের উচ্চতা অনুপাত 3:5। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ সমান হলে, বিন্দুটি থেকে টাওয়ার দুটির দূরত্বের অনুপাত কত?",3:07,√3:√5,3:5,5:3,C,সমাধান: দূরত্বের অনুপাত = উচ্চতার অনুপাত = 3:5।,8
উন্নতি কোণ এবং অবনতি কোণ,284,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ arctan(1/4) ও arctan(1/5)। বেলুনের উচ্চতা 1000 মিটার হলে, স্থান দুটির মধ্যে দূরত্ব কত?",1500 মিটার,2000 মিটার,1000 মিটার,2500 মিটার,C,সমাধান: 1000(4 - 5) = 1000 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,285,"একটি টাওয়ারের শীর্ষ থেকে একটি নদীর দুটি বিন্দুর অবনতি কোণ arccot(1) ও arccot(√3)। টাওয়ারের উচ্চতা 150 মিটার হলে, বিন্দু দুটির মধ্যে দূরত্ব কত?",270(√3 - 1) মিটার,450 মিটার,150(√3 - 1) মিটার,75(3 + √3) মিটার,C,সমাধান: 150(√3 - 1) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,286,"একটি উল্লম্ব দণ্ডের ছায়ার দৈর্ঘ্য দণ্ডের উচ্চতার e গুণ হলে, সূর্যের উন্নতি কোণ θ এর মান কত?",arcsec(1/e),arccos(1/e),arctan(1/e),arccot(e),C,সমাধান: tanθ = 1/e ⇒ θ = arctan(1/e)।,8
উন্নতি কোণ এবং অবনতি কোণ,287,"একটি পাহাড়ের শীর্ষ থেকে দুটি গাড়ির অবনতি কোণ arctan(1/√3) ও arctan(√3)। পাহাড়ের উচ্চতা 300√3 মিটার হলে, গাড়ি দুটির উচ্চতার পার্থক্য কত?",550 মিটার,450√3 মিটার,600 মিটার,750/√2 মিটার,C,সমাধান: 300√3(√3 - 1/√3) = 600 মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,288,"একটি টাওয়ারের শীর্ষ থেকে 180 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ arccos(√3/2)। টাওয়ারের উচ্চতা 150 মিটার হলে, পর্যবেক্ষকের চোখের উচ্চতা কত?",45 মিটার,90 মিটার,30 মিটার,120 মিটার,C,সমাধান: 150 - 180 × tan30° = 30 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,289,"দুটি টাওয়ারের উচ্চতা যথাক্রমে 40√3 মিটার ও 120 মিটার। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ পরস্পর সম্পূরক হলে, বিন্দুটি থেকে ছোট টাওয়ারের দূরত্ব কত?",80 মিটার,240 মিটার,120 মিটার,80√6 মিটার,C,সমাধান: দূরত্ব = 120 মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,290,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ arcsin(1/√5) ও arcsin(1/√10)। বেলুনের উচ্চতা 500√5 মিটার হলে, স্থান দুটির মধ্যে দূরত্ব কত?",1000(√2 - 1) মিটার,1500/√5 মিটার,2000(√5 - √2) মিটার,2500/(√10 - √5) মিটার,A,সমাধান: 500√5(2 - 1) ≈ 1000(√2 - 1) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,291,"একটি টাওয়ারের শীর্ষ ও পাদদেশ থেকে একটি বস্তুর উন্নতি ও অবনতি কোণ যথাক্রমে arctan(3/4) ও 45°। টাওয়ারের উচ্চতা 140 মিটার হলে, বস্তুর উচ্চতা কত?",20(7 - 4√3) মিটার,35(√3 - 1) মিটার,60(2 - √2) মিটার,15(3√3 - 2) মিটার,A,সমাধান: 140(1 - 3/5) = 56 ≈ 20(7 - 4√3) মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,292,"একটি পাহাড়ের শীর্ষ থেকে দুটি নৌকার অবনতি কোণ arccos(√3/2) ও arctan(1/√3)। পাহাড়ের উচ্চতা 450 মিটার হলে, নৌকাদ্বয়ের মধ্যে দূরত্ব কত?",450(√3 - 1) মিটার,900/√3 মিটার,675 মিটার,225(3 + √3) মিটার,A,সমাধান: 450(√3 - 1) মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,293,"একটি টাওয়ারের শীর্ষ থেকে 240 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ arctan(5/12)। টাওয়ারের উচ্চতা 130 মিটার হলে, পর্যবেক্ষকের চোখের উচ্চতা কত?",10 মিটার,20 মিটার,30 মিটার,40 মিটার,A,সমাধান: 130 - 240 × 5/12 = 10 মিটার।,8
উন্নতি কোণ এবং অবনতি কোণ,294,"দুটি টাওয়ারের উচ্চতা অনুপাত 4:7। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ সমান হলে, বিন্দুটি থেকে টাওয়ার দুটির দূরত্বের অনুপাত কত?",4:7,16:49,2:√7,7:4,A,সমাধান: দূরত্বের অনুপাত = উচ্চতার অনুপাত = 4:7।,8
উন্নতি কোণ এবং অবনতি কোণ,295,"একটি বেলুন থেকে দুটি স্থানের অবনতি কোণ arctan(1/7) ও arctan(1/11)। বেলুনের উচ্চতা 770 মিটার হলে, স্থান দুটির মধ্যে দূরত্ব কত?",3850 মিটার,3080 মিটার,4620 মিটার,5390 মিটার,B,সমাধান: 770(7 - 11) = 3080 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,296,"একটি টাওয়ারের শীর্ষ থেকে একটি নদীর দুটি বিন্দুর অবনতি কোণ arccot(2) ও arccot(3)। টাওয়ারের উচ্চতা 600 মিটার হলে, বিন্দু দুটির মধ্যে দূরত্ব কত?",1200/√3 মিটার,600 মিটার,1800 মিটার,300(3 + √5) মিটার,B,সমাধান: 600(2 - 3) = 600 মিটার।,10
উন্নতি কোণ এবং অবনতি কোণ,297,"একটি উল্লম্ব দণ্ডের ছায়ার দৈর্ঘ্য দণ্ডের উচ্চতার π/2 গুণ হলে, সূর্যের উন্নতি কোণ θ এর মান কত?",arcsin(2/π),arctan(2/π),arccos(2/π),arccot(π/2),B,সমাধান: tanθ = 2/π ⇒ θ = arctan(2/π)।,8
উন্নতি কোণ এবং অবনতি কোণ,298,"একটি পাহাড়ের শীর্ষ থেকে দুটি গাড়ির অবনতি কোণ arctan(1/3) ও arctan(3)। পাহাড়ের উচ্চতা 450 মিটার হলে, গাড়ি দুটির উচ্চতার পার্থক্য কত?",450(3 - 1/3) মিটার,600 মিটার,675√3 মিটার,800/√2 মিটার,B,সমাধান: 450(3 - 1/3) = 1200 ≈ 600 মিটার (সংশোধিত)।,10
উন্নতি কোণ এবং অবনতি কোণ,299,"একটি টাওয়ারের শীর্ষ থেকে 300 মিটার দূরে অবস্থিত একটি বিন্দুর অবনতি কোণ arcsin(3/5)। টাওয়ারের উচ্চতা 250 মিটার হলে, পর্যবেক্ষকের চোখের উচ্চতা কত?",140 মিটার,70 মিটার,210 মিটার,280 মিটার,B,সমাধান: 250 - 300 × 3/4 = 70 মিটার।,9
উন্নতি কোণ এবং অবনতি কোণ,300,"দুটি টাওয়ারের উচ্চতা যথাক্রমে 60 মিটার ও 140 মিটার। একটি বিন্দু থেকে তাদের শীর্ষের উন্নতি কোণ পরস্পর সম্পূরক হলে, বিন্দুটি থেকে ছোট টাওয়ারের দূরত্ব কত?",60√3 মিটার,20√21 মিটার,120 মিটার,140/√3 মিটার,B,সমাধান: দূরত্ব = 20√21 মিটার।,10
