Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,281,△ABC-তে BC তিনভাগে বিভক্ত P; Q-এ। প্রমাণ করুন: AB² + AC² = ?,AP² + AQ² + 4PQ²,AP² + AQ² + 2PQ²,2AP² + AQ²,AP² + 2AQ²,A,Apollonius দ্বারা: AB² + AC² = AP² + AQ² + 4PQ²; বিভক্ত বাহুর জন্য।,9
বিন্দুর লম্ব অভিক্ষেপ,282,△ABC-তে AB = AC; P হলো BC-তে বিন্দু। প্রমাণ করুন: AB² - AP² = ?,BP·PC,BP² + PC²,BP + PC,BP - PC,A,পিথাগোরাস ও অভিক্ষেপ দ্বারা: AB² - AP² = BP·PC সমদ্বিবাহু ত্রিভুজে।,9
ত্রিভুজের সাদৃশ্য,283,△ABC এবং △DEF সদৃশ। BC = 8; EF = 12। ক্ষেত্রফলের অনুপাত কত?,64:144,8:12,12:8,144:64,A,ক্ষেত্রফল অনুপাত = (BC/EF)² = (8/12)² = 64/144।,9
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,284,△ABC-এর মধ্যমা G-তে মিলিত। প্রমাণ করুন: AB² + BC² + AC² = ?,3(GA² + GB² + GC²),2(GA² + GB² + GC²),GA² + GB² + GC²,4(GA² + GB² + GC²),A,বাহুর বর্গের যোগফল = কেন্দ্র থেকে বাহু পর্যন্ত দূরত্বের বর্গের তিনগুণ।,9
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,285,△PQR-তে ∠PQR = 90°; E হলো QR-এর মধ্যবিন্দু। প্রমাণ করুন: PR² = ?,PE² + QE² + 2RE²,PE² + QE² + RE²,2PE² + QE²,PE² + 2QE²,A,পিথাগোরাস: PR² = PE² + QE² + 2RE² হাইপোটেনিউজের মধ্যমের জন্য।,10
বিন্দুর লম্ব অভিক্ষেপ,286,△ABC-তে AD ⊥ BC; BE ⊥ AC; CF ⊥ AB। প্রমাণ করুন: AO·OD = ?,BO·OE,CO·OF,BO·CF,AC·BC,A,Orthocenter বৈশিষ্ট্য: AO·OD = BO·OE = CO·OF অনুরূপ ত্রিভুজে।,10
ত্রিভুজের সাদৃশ্য,287,△ABC এবং △DEF সদৃশ। AB = 5; DE = 3। ক্ষেত্রফলের অনুপাত কত?,25:9,9:25,5:3,3:5,A,ক্ষেত্রফল অনুপাত = (AB/DE)² = (5/3)² = 25/9।,10
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,288,△ABC-এর পরিবৃত্তের ব্যাসার্ধ 3 সেমি। সমবাহু ত্রিভুজের বাহু কত?,3√3 সেমি,6 সেমি,4√3 সেমি,2√3 সেমি,A,সমবাহু ত্রিভুজের বাহু = 2R sin60° = 2×3×√3/2 = 3√3 সেমি।,10
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,289,একটি সমকোণী ত্রিভুজের বাহু 9 সেমি এবং 12 সেমি। কর্ণের দৈর্ঘ্য কত?,15 সেমি,13 সেমি,14 সেমি,16 সেমি,A,পিথাগোরাস: √(9² + 12²) = √(81 + 144) = √225 = ১৫ সেমি।,1
বিন্দুর লম্ব অভিক্ষেপ,290,বিন্দু P থেকে XY রেখায় লম্ব P’। P’ কী হিসেবে পরিচিত?,লম্ব প্রক্ষেপণ,মধ্যবিন্দু,কর্ণ,সমান্তরাল বিন্দু,A,লম্ব অভিক্ষেপ একটি বিন্দু থেকে রেখার উপর লম্ব টানার পাদবিন্দু।,1
ত্রিভুজের সাদৃশ্য,291,দুটি ত্রিভুজের তিনটি কোণ সমান। ত্রিভুজগুলো কি?,সদৃশ,সমান,অসদৃশ,সমকোণী,A,সমকোণী ত্রিভুজ সমরূপ (Theorem 6 অনুসারে)।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,292,ত্রিভুজের নববিন্দু বৃত্ত কীসের মধ্যবিন্দুতে অবস্থিত?,পরিকেন্দ্র-লম্বকেন্দ্র,ভরকেন্দ্র-পরিকেন্দ্র,মধ্যমা-লম্ব,কর্ণ-লম্বকেন্দ্র,A,নয়-বিন্দু বৃত্তের কেন্দ্র হল circumcenter ও orthocenter-এর মাঝামাঝি।,1
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,293,একটি ত্রিভুজে AB² + AC² = BC² হলে কোন কোণ সমকোণ?,∠BAC,∠ABC,∠ACB,কোনোটিই নয়,C,পিথাগোরাসের বিপরীত: AB² + AC² = BC² বোঝায় ∠ACB = 90°।,2
বিন্দুর লম্ব অভিক্ষেপ,294,AB রেখাংশ XY-এর সাথে সমান্তরাল। লম্ব প্রক্ষেপণ A’B’ = ?,AB,0,XY,A’B’,A,"যদি রেখার সমান্তরাল হয়, তাহলে লম্ব অভিক্ষেপ আসল দৈর্ঘ্যের সমান।",2
ত্রিভুজের সাদৃশ্য,295,△ABC এবং △DEF-এ ∠B = ∠E; ∠C = ∠F। ত্রিভুজগুলো কি?,সদৃশ,সমান,অসদৃশ,সমকোণী,A,দুইটি সম কোণ সমকোণী বোঝায়; অতএব সমরূপ (Corollary 1)।,2
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,296,ত্রিভুজের মধ্যমা কী অনুপাতে ভাগ করে?,2:1,1:1,3:1,1:2,A,Centroid প্রতিটি মধ্যমকে ২:১ অনুপাতে বিভক্ত করে।,2
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,297,একটি সমবাহু ত্রিভুজের মধ্যমার দৈর্ঘ্য 3 সেমি। বাহুর দৈর্ঘ্য কত?,2√3 সেমি,3√3 সেমি,4√3 সেমি,6 সেমি,C,Apollonius: d² = (2b² - a²)/4; সমবাহু ত্রিভুজে; a = 2√3·3 ≈ 4√3 সেমি।,3
বিন্দুর লম্ব অভিক্ষেপ,298,△ABC-তে AC-এর BC-তে লম্ব প্রক্ষেপণ CD। ∠ADC = ?,90°,60°,45°,30°,A,লম্ব অভিক্ষেপ লম্বের পাদবিন্দুতে সমকোণ গঠন করে।,3
ত্রিভুজের সাদৃশ্য,299,△ABC এবং △DEF-এ AB/DE = BC/EF = AC/DF। ত্রিভুজগুলো কি?,সদৃশ,সমান,অসদৃশ,সমকোণী,A,অনুপাতযুক্ত বাহু সম কোণ বোঝায়; সমরূপ (Theorem 7)।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,300,টলেমির উপপাদ্য কী প্রকাশ করে?,কর্ণের গুণফল = বিপরীত বাহুর গুণফলের যোগফল,কর্ণের যোগফল = বাহুর যোগফল,কর্ণের বিয়োগফল = বাহুর বিয়োগফল,কর্ণের বর্গ = বাহুর বর্গ,A,পতলেমির উপপাদ্য: AC·BD = AB·CD + BC·AD চক্রবৃত্ত চতুর্ভুজে।,3
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,301,△ABC-তে ∠ACB = 90°। CD ⊥ AB। প্রমাণ করুন: CD² = ?,AD·BD,AB·BC,AC·BC,AD·BC,A,C বিন্দুতে অনুরূপ ত্রিভুজ; CD² = AD·BD গাণিতিক গড় দ্বারা।,4
বিন্দুর লম্ব অভিক্ষেপ,302,△ABC-তে AD ⊥ BC। যদি AB = AC; তবে AD কী?,লম্ব দ্বিখণ্ডক,মধ্যমা,কর্ণ,ভরকেন্দ্র,A,"সমদ্বিবাহু △ABC তে, A থেকে BC এর উপর লম্ব হল মধ্যম।",4
ত্রিভুজের সাদৃশ্য,303,△ABC এবং △DEF সদৃশ। AB = 10; DE = 5। ক্ষেত্রফলের অনুপাত কত?,4:1,1:4,25:100,100:25,A,ক্ষেত্রফল অনুপাত = (AB/DE)² = (10/5)² = 4/1।,4
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,304,ব্রহ্মগুপ্তের উপপাদ্য কী নির্দেশ করে?,লম্ব কর্ণ বিপরীত বাহুকে দ্বিখণ্ডিত করে,কর্ণ সমান্তরাল,কোণ দ্বিখণ্ডিত,কেন্দ্রে মিলিত,A,ব্রহ্মগুপ্তের উপপাদ্য: কর্ণের ছেদবিন্দু থেকে অপর পাশে লম্ব যায়।,4
পিথাগোরাসের উপপাদ্য এবং সম্প্রসারণ,305,△ABC-তে AD মধ্যমা; BD = DC। প্রমাণ করুন: AB² + AC² = ?,2(AD² + BD²),AD² + BD²,2AD² + BD²,AD² + 2BD²,A,Apollonius-এর উপপাদ্য: AB² + AC² = 2(AD² + BD²) মধ্যম AD এর জন্য।,5
বিন্দুর লম্ব অভিক্ষেপ,306,△ABC-তে BE ⊥ AC; CF ⊥ AB। প্রমাণ করুন: BC·CD = ?,AC·CE,AB·CF,BE·CF,AC·BC,A,লম্ব অভিক্ষেপ: BC·CD = AC·CE অনুরূপ ত্রিভুজ ও অভিক্ষেপ দ্বারা।,5
